대출일자,대출기한,대출유형,반납일자,연체일수,소속,신분,변동,학년,등록번호,서명,저자,출판사,청구기호
2024-11-04 15:41:18,2025-01-03,일반,2024-11-22 15:21:07,0,기계공학과,교원(전임),재직(학),,EM089090,(척척박사 오토봇이 들려주는) 로봇과 인공 지능  ,"Russell, Harriet,","북극곰,", 559R963로
2024-11-04 15:41:18,2025-01-03,일반,2024-12-24 10:01:35,0,기계공학과,교원(전임),재직(학),,EM089080,만화로 배우는 AI 인공지능 :AI와 함께 만드는 비즈니스의 미래 우리가 반드시 알아야 할 인공지능의 모든 것!  ,미야케 요이치로,비전코리아 :, 331.5412미62ㅁ
2024-11-04 15:41:19,2025-01-03,일반,2024-12-24 10:01:36,0,기계공학과,교원(전임),재직(학),,EM089075,"챗GPT 문화, 예술, 교육 인사이트  ",박은정,"책바세,", 004.73박68ㅊ
2024-11-04 15:41:19,2025-01-03,일반,2024-11-22 15:21:08,0,기계공학과,교원(전임),재직(학),,EM089089,AI가 바꾸는 학교 수업 챗GPT 교육 활용 :선생님과 학부모를 위한 AI 교육 가이드북  ,오창근,"BM성안당,", 373.33오811ac.5
2024-11-04 16:51:35,2024-11-11,일반,2024-11-18 14:54:27,0,스마트소프트웨어학과,학생,퇴직(졸업),,EM065073,"(민음)세계문학전집  .150,신곡-지옥편",민음사,"민음사,", 808민68ᄉv.150
2024-11-04 16:54:59,2024-11-11,일반,2024-11-04 16:55:32,0,기계공학과,학생,재직(학),,EM070278,말테의 수기  ,"릴케, 라이너 마리아",웅진씽크빅 :, 853릴823ㅁKㄱ
2024-11-04 16:55:49,2024-11-11,일반,2024-11-11 17:03:15,0,기계공학과,학생,재직(학),,EM070278,말테의 수기  ,"릴케, 라이너 마리아",웅진씽크빅 :, 853릴823ㅁKㄱ
2024-11-05 10:47:51,2024-11-12,일반,2024-11-12 10:53:46,0,스마트전기전자공학과,학생,재직(학),,EM084004,국가는 왜 실패하는가 ,"애쓰모글루, 대런","시공사,", 320.189애58ㄱKㅊ
2024-11-05 12:06:03,2024-11-12,일반,2024-11-19 16:06:55,0,스마트소프트웨어학과,학생,휴직(학),,EM087370,다이브:단요 장편소설 ,단요,"창비,", 813.7단66ㄷ
2024-11-05 12:06:03,2024-11-12,일반,2024-11-19 16:06:55,0,스마트소프트웨어학과,학생,휴직(학),,EM081783,솔직한 식품 :식품학자가 말하는 과학적으로 먹고 살기  ,이한승,"창비,", 574이91ㅅ
2024-11-05 12:52:00,2024-11-12,일반,2024-11-11 12:43:08,0,기계공학과,학생,재직(학),,EM067076,백야행  .1 ,히가시노 게이고,"태동출판사,", 833.6히11ᄇKㅈv.1
2024-11-05 12:52:00,2024-11-12,일반,2024-11-11 12:43:08,0,기계공학과,학생,재직(학),,EM067078,백야행  .3 ,히가시노 게이고,"태동출판사,", 833.6히11ᄇKㅈv.3
2024-11-05 12:52:01,2024-11-12,일반,2024-11-11 12:43:09,0,기계공학과,학생,재직(학),,EM067077,백야행  .2 ,히가시노 게이고,"태동출판사,", 833.6히11ᄇKㅈv.2
2024-11-05 13:47:30,2024-11-12,일반,2024-11-12 17:21:35,0,스마트소프트웨어학과,학생,퇴직(졸업),,EM082769,(2주 만에 끝내는) 해커스 토익 Speaking start [2018 교수학습]  ,"조, 데이비드","해커스어학연구소(Hackers),", 740.77조22ㅎ
2024-11-05 13:58:03,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,재직(학),,EM059410, 김정일 로열패밀리/ , 이한영.," 시대정신,",  818  이91ㄱ
2024-11-05 13:59:59,2024-11-12,일반,2024-11-18 13:50:17,0,스마트전기전자공학과,학생,퇴직(졸업),,EM089050,오토데스크 인벤터 2023:3차원 기계설계 실무입문 ,김현명,"메카피아,", 551.151김94ㅇ
2024-11-05 14:02:58,2025-01-04,일반,2024-11-19,0,스마트소프트웨어학과,교원(전임),재직(학),,EM089081,만화로 배우는 AI 인공지능 :AI와 함께 만드는 비즈니스의 미래 우리가 반드시 알아야 할 인공지능의 모든 것!  ,미야케 요이치로,비전코리아 :, 331.5412미62ㅁc.2
2024-11-05 14:02:58,2025-01-04,일반,2024-11-19,0,스마트소프트웨어학과,교원(전임),재직(학),,EM089076,"챗GPT 문화, 예술, 교육 인사이트  ",박은정,"책바세,", 004.73박68ㅊc.2
2024-11-05 14:09:36,2025-01-04,일반,2024-12-02 17:27:41,0,스마트소프트웨어학과,교원(전임),재직(학),,EM089082,만화로 배우는 AI 인공지능 :AI와 함께 만드는 비즈니스의 미래 우리가 반드시 알아야 할 인공지능의 모든 것!  ,미야케 요이치로,비전코리아 :, 331.5412미62ㅁc.3
2024-11-05 14:09:37,2025-01-04,일반,2024-12-02 17:27:42,0,스마트소프트웨어학과,교원(전임),재직(학),,EM089077,"챗GPT 문화, 예술, 교육 인사이트  ",박은정,"책바세,", 004.73박68ㅊc.3
2024-11-05 14:11:42,2024-11-12,일반,2024-11-22 11:03:34,10,스마트소프트웨어학과,학생,휴직(학),,EM087698,(10일 만에 끝내는) 해커스 토익 스피킹 스타트  ,"Cho, David,","해커스 어학연구소,", 740.77조223ㅎ
2024-11-05 14:12:16,2024-11-12,일반,2024-11-12,0,스마트소프트웨어학과,학생,재직(학),,EM083388,우주 리듬을 타라 ,"초프라, 디팩","샨티,", 273초848ㅇKㅇ
2024-11-05 15:44:30,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,휴직(학),,EM087924,(매일 만들어 먹고 싶은)식사샐러드 ,남정석,"레시피팩토리,", 594.5543남73ㅅ
2024-11-05 15:44:30,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,휴직(학),,EM088915,나는 읽고 쓰고 버린다:손웅정의 말 ,손웅정,"난다,", 199.1손67ㄴ
2024-11-05 15:44:31,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,휴직(학),,EM088581,불멸의 지혜 ,"와틀스, 월리스 D.","스노우폭스북스,", 325.211와838ㅂKㅇ
2024-11-05 15:44:31,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,휴직(학),,EM088926,OpenAI API와 파이썬으로 나만의 챗GPT 만들기 ,후루카와 쇼이치,"위키북스,", 004.73후237ㅇKㅊc.2
2024-11-05 15:46:36,2024-11-12,일반,2024-11-18,6,전기전자공학과,학생,휴직(학),,EM088913,우리 대화할까요:완전한 소통을 위한 관계심리학 ,후션즈,"더페이지,", 189.2후54ㅇKㅂ
2024-11-05 15:49:54,2024-11-12,일반,2024-11-19 15:23:02,0,전기전자공학과,학생,휴직(학),,EM084364,루팡의 딸  ,"요코제키 다이,","Book Plaza(북플라자),", 833.6요825ㄹkㅊ
2024-11-05 15:51:10,2024-11-12,일반,2024-11-18,0,전기전자공학과,학생,재직(학),,EM088931,나를 소모하지 않는 현명한 태도에 관하여 ,"뇔케, 마티아스","퍼스트펭귄,", 199.1뇔823ㄴKㅇ
2024-11-05 15:51:10,2024-11-12,일반,2024-11-18,0,전기전자공학과,학생,재직(학),,EM088446,마흔에 읽는 쇼펜하우어:마음의 위기를 다스리는 철학 수업 ,강용수,"유노북스,", 165.47강66ㅁ
2024-11-05 15:51:10,2024-11-12,일반,2024-11-18,0,전기전자공학과,학생,재직(학),,EM088914,케이크 먹고 헬스하고 영화 보면 기분이 나아질 줄 알았다 ,시도,"밀리언서재,", 181.7시225ㅋKㅇ
2024-11-05 15:52:36,2024-11-12,일반,2024-11-19 15:37:11,0,전기전자공학과,학생,휴직(학),,EM083931,사라진 책들 :어느 누구도 영원히 읽지 못할 그 작품  ,"반 스트라텐, 조르지오,","Mujintree(뮤진트리),", 001.3반58ㅅKㄴ
2024-11-05 15:52:36,2024-11-12,일반,2024-11-19 15:37:11,0,전기전자공학과,학생,휴직(학),,EM075746,마음의 서재 :나만의 도서관을 향한 인문학 프로젝트  ,정여울,"천년의상상,", 001.3정64ㅁc.2
2024-11-05 15:52:37,2024-11-12,일반,2024-11-19 15:37:10,0,전기전자공학과,학생,휴직(학),,EM076348,"(문학동네)세계문학전집  .7,위대한 개츠비",문학동네,"문학동네,", 808문91ㅁv.7
2024-11-05 15:52:38,2024-11-12,일반,2024-11-19 15:37:10,0,전기전자공학과,학생,휴직(학),,EM080887,시민의 교양  ,채사장,"웨일북,", 001.3채51ㅅ
2024-11-05 15:52:38,2024-11-12,일반,2024-11-19 15:37:11,0,전기전자공학과,학생,휴직(학),,EM085657,감정의 색깔:그림에 비춰 마음을 보다 ,김병수,"인물과사상사,", 181.7김44ㄱ
2024-11-05 16:46:53,2024-11-12,일반,2024-11-12 13:38:05,0,스마트소프트웨어학과,학생,재직(학),,EM087408,"어느 날, 내 죽음에 네가 들어왔다 ",세이카 료겐,모모:, 833.6세69ㅇKㄱ
2024-11-05 16:46:53,2024-11-12,일반,2024-11-12 13:38:06,0,스마트소프트웨어학과,학생,재직(학),,EM086533,"오늘 밤, 세계에서 이 사랑이 사라진다 해도  ",이치조 미사키,모모 :, 833.6이819ㅇKㄱ
2024-11-05 16:46:54,2024-11-12,일반,2024-11-12 13:38:06,0,스마트소프트웨어학과,학생,재직(학),,EM057772," 지금, 만나러 갑니다/ ", 이치카와 다쿠지.," 랜덤하우스중앙,",  833.6  이819ㅈKㅇ
2024-11-05 16:51:45,2024-11-12,일반,2024-11-12 13:37:29,0,스마트소프트웨어학과,학생,재직(학),,EM087382,세상에서 고양이가 사라진다면 ,가와무라 겐키,"소미미디어,", 833.6가66ㅅKㅇ
2024-11-06 11:23:47,2024-11-13,일반,2024-11-07 12:53:08,0,스마트전기전자공학과,학생,휴직(학),,EM075761,소로우의 탐하지 않는 삶 :불멸의 고전 《월든》에서 배우는 충만한 인생의 조건  ,"김선미,","위즈덤하우스,", 814.7김53ㅅKㄱ
2024-11-06 12:48:48,2024-11-13,일반,2024-11-06 15:22:45,0,스마트기계공학과,학생,재직(학),,EM086535,(최신)산업안전관리론 ,김병석,"형설,", 530.98김44ㅅ
2024-11-06 12:51:39,2024-11-13,일반,2024-11-12 17:21:36,0,스마트소프트웨어학과,학생,퇴직(졸업),,EM085205,우리가 인생이라 부르는 것들:자기 삶의 언어를 찾는 열네 번의 시 강의 ,정재찬,"인플루엔셜,", 001.3정72ㅇ
2024-11-06 12:57:35,2024-11-13,일반,2024-11-12,0,전기전자공학과,학생,재직(학),,EM088278,(Win-Q) 위험물 기능사 :실기  ,이덕수,SD에듀 :, 530.98077이223ㅇ
2024-11-06 14:48:35,2024-11-13,일반,2024-11-12 15:41:54,0,전기전자공학과,학생,휴직(학),,EM089070,달러 전쟁 :세계경제를 뒤흔든 달러의 설계자들과 미국의 시나리오  ,"Mohsin, Saleha","위즈덤하우스,", 327.2M699달
2024-11-06 14:48:35,2024-11-13,일반,2024-11-12 15:41:55,0,전기전자공학과,학생,휴직(학),,EM084258,진화심리학:마음과 행동을 탐구하는 새로운 과학 ,"버스, 데이비드",웅진지식하우스:, 182.4버58ㅈKㅇ
2024-11-06 15:06:10,2025-11-06,산학협력단,2024-12-02 12:57:35,0,스마트전기전자공학과,학생,휴직(학),,EM089197,조제와 호랑이와 물고기들  ,"다나베 세이코,","작가정신,", 833.6다211ㅈ
2024-11-06 15:06:10,2025-11-06,산학협력단,2024-12-02 12:57:34,0,스마트전기전자공학과,학생,휴직(학),,EM089199,사랑하라 한번도 상처받지 않은 것처럼 ,류시화,"오래된미래,", 811.6류59ㅅ
2024-11-06 15:06:11,2025-11-06,산학협력단,2024-12-02 12:57:34,0,스마트전기전자공학과,학생,휴직(학),,EM089202,[큰글자책] 내가 틀릴 수도 있습니다 :숲속의 현자가 전하는 마지막 인생수업 ,"Sánchez, Tomás,",다산초당 :, 220.4S999큰
2024-11-06 15:06:12,2025-11-06,산학협력단,2024-12-02 12:57:35,0,스마트전기전자공학과,학생,휴직(학),,EM089201,페스트  ,김화영,"민음사,", 843.914김96ㅍv.267
2024-11-06 15:06:12,2025-11-06,산학협력단,2024-12-02 12:57:36,0,스마트전기전자공학과,학생,휴직(학),,EM089204,언젠가 우리가 같은 별을 바라본다면 :차인표 장편소설  ,"차인표,","해결책,", 813.7차69ㅇ
2024-11-06 15:06:13,2025-11-06,산학협력단,2024-12-02 12:57:35,0,스마트전기전자공학과,학생,휴직(학),,EM089203,현대 축구 전술 바이블  ,"Escher, Tobias","Samho Media(삼호미디어),", 695.4E74현
2024-11-06 15:06:13,2025-11-06,산학협력단,2024-12-02 12:57:34,0,스마트전기전자공학과,학생,휴직(학),,EM089198,(超譯)니체의 말 ,"니체, 프리드리히","samho media(삼호미디어),", 165.77니813ㄴ
2024-11-06 15:06:14,2025-11-06,산학협력단,2024-12-02 12:57:36,0,스마트전기전자공학과,학생,휴직(학),,EM089205,인간 실격 ,다자이 오사무,"민음사,", 808다71ㅇv.103
2024-11-06 15:06:14,2025-11-06,산학협력단,2024-12-02 12:57:35,0,스마트전기전자공학과,학생,휴직(학),,EM089200,나는 나로 살기로 했다  ,김수현,"클레이하우스,", 818김57ㄴ
2024-11-06 17:35:51,2024-11-13,일반,2024-11-08 10:45:13,0,기계공학과,학생,퇴직(졸업),,EM080412,"취업, 이겨놓고 싸워라 :커리어 닥터가 꼼꼼히 짚어주는, 알면서도 지나치는 취업 빈틈  ","최, 제이슨","북포스,", 325.33최7ㅊ
2024-11-06 17:35:51,2024-11-13,일반,2024-11-11 12:06:30,0,기계공학과,학생,퇴직(졸업),,EM080004,기적의 취업면접:100문 100답 ,김형관,"조선북스,", 325.337김94ㄱ
2024-11-07 10:50:43,2024-11-14,일반,2024-11-07 10:50:55,0,스마트소프트웨어학과,학생,재직(학),,EM084154,레몬:권여선 장편소설 ,권여선,"창비,", 813.7권64ㄹ
2024-11-07 12:51:57,2024-11-14,일반,2024-11-14 14:45:12,0,스마트소프트웨어학과,학생,재직(학),,EM080941,이것이 자바다 :신용권의 Java 프로그래밍 정복  ,신용권,"한빛미디어,", 566.8133신66ㅇ
2024-11-07 12:53:34,2024-11-14,일반,2024-11-06,0,스마트전기전자공학과,학생,휴직(학),,EM080733,남은 생의 첫날  ,"그리말디, 비르지니","열림원,", 863그239ㄴKㅇ
2024-11-07 13:22:55,2024-11-14,일반,2024-11-20,0,스마트소프트웨어학과,학생,재직(학),,EM088411,아침 그리고 저녁:욘 포세 장편소설 ,"포세, 욘","문학동네,", 859.82포53ㅇKㅂ
2024-11-07 13:38:10,2024-11-14,일반,2024-11-18 11:29:34,4,스마트전기전자공학과,학생,재직(학),,EM083345,고백:미나코 가나에 장편소설 ,미나토 가나에,비채:, 833.6미211ㄱKㄱ
2024-11-07 13:39:51,2024-11-14,일반,2024-11-12 11:14:27,0,스마트전기전자공학과,학생,휴직(학),,EM080733,남은 생의 첫날  ,"그리말디, 비르지니","열림원,", 863그239ㄴKㅇ
2024-11-07 14:16:24,2024-11-14,일반,2024-11-13 09:23:52,0,기계공학과,학생,재직(학),,EM083914,내일이면 나아지려나 ,김연욱,"쿵,", 818김64ㄴ
2024-11-07 15:54:58,2024-11-14,일반,2024-11-14 11:55:08,0,스마트기계공학과,학생,재직(학),,EM078299,TOEIC 天一文  ,김기훈,"김기훈English(K-LAB),", 740.77김19t
2024-11-07 16:39:06,2024-11-14,일반,2024-11-18,4,전기전자공학과,학생,퇴직(졸업),,EM082084,다른 생각의 탄생 :온전한 나를 위한 세상 모든 책과의 대화  ,장동석,"현암사,", 029.1장225ㄷ
2024-11-07 16:39:22,2024-11-14,일반,2024-11-14 13:56:07,0,전기전자공학과,학생,재직(학),,EM081875,현대오일뱅크 :필기전형  ,취업적성연구소,"서원각,", 325.337취63ㅎ
2024-11-07 16:39:22,2024-11-14,일반,2024-11-14 13:56:06,0,전기전자공학과,학생,재직(학),,EM072657,(하룻밤에 끝내는) 면접의 키포인트 55  ,이근면,"위즈덤하우스,", 325.337이18ㅁ
2024-11-07 16:39:22,2024-11-14,일반,2024-11-14 13:56:08,0,전기전자공학과,학생,재직(학),,EM068081,삼성을 생각한다  ,김용철,"사회평론,", 325.3김66ᄉ
2024-11-07 16:40:08,2024-11-14,일반,2024-11-14 13:56:07,0,전기전자공학과,학생,재직(학),,EM088058,(2023) PAT 포스코그룹 :인적성검사 통합 기본서  ,에듀윌.,"에듀윌,", 325.337에227p
2024-11-07 16:49:46,2024-11-14,일반,2024-11-12 17:18:47,0,기계공학과,학생,재직(학),,EM070121,유체역학  ,"Munson, Bruce R.","교보문고,", 422M969ㅇKㅇ
2024-11-07 16:59:41,2025-01-06,일반,2024-12-10,0,산학협력단,교원(전임),재직(학),,EM070297,"太白山脈 .5,제2부 민중의 불꽃 ",조정래,"해냄,", 813.6조73ᄐv.5c.3
2024-11-07 16:59:41,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM070291,"太白山脈 .2,제1부 한의 모닥불 ",조정래,"해냄,", 813.6조73ᄐv.2c.3
2024-11-07 16:59:42,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM070293,"太白山脈 .3,제1부 한의 모닥불 ",조정래,"해냄,", 813.6조73ᄐv.3c.3
2024-11-07 16:59:42,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM055390, 호메로스에서 돈키호테까지 / ," 랭어, 윌리엄 L."," 푸른역사,",  920  랭63ㅎKㅂ 3
2024-11-07 16:59:43,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM066231,조선 정치의 꽃 정쟁  ,신봉승,"청아출판사,", 911.05신45ᄌ
2024-11-07 16:59:43,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM070289,"太白山脈 .1,제1부 한의 모닥불 ",조정래,"해냄,", 813.6조73ᄐv.1c.3
2024-11-07 16:59:44,2025-01-06,일반,2024-12-01,0,산학협력단,교원(전임),재직(학),,EM070295,"太白山脈 .4,제2부 민중의 불꽃 ",조정래,"해냄,", 813.6조73ᄐv.4c.3
2024-11-07 17:06:37,2024-11-14,일반,2024-11-14 13:56:07,0,전기전자공학과,학생,재직(학),,EM088580,(이코노미스트)2024 세계대전망 ,이코노미스트,"한국경제신문,", 321.97이825이
2024-11-07 17:34:26,2024-11-14,일반,2024-11-08 17:41:16,0,전기전자공학과,학생,퇴직(졸업),,EM074053,심야식당  .9 ,Abe Yaro,"미우,", CM833.6A147ㅅKㅈv.9
2024-11-07 17:34:26,2024-11-14,일반,2024-11-08 17:41:17,0,전기전자공학과,학생,퇴직(졸업),,EM076319,심야식당  .10,Abe Yaro,"미우,", CM833.6A147ㅅKㅈv.10
2024-11-07 17:34:26,2024-11-14,일반,2024-11-08 17:41:17,0,전기전자공학과,학생,퇴직(졸업),,EM071807,심야식당  .7 ,Abe Yaro,"미우,", CM833.6A147ㅅKㅈv.7
2024-11-07 17:34:27,2024-11-14,일반,2024-11-08 17:41:17,0,전기전자공학과,학생,퇴직(졸업),,EM073540,심야식당  .8 ,Abe Yaro,"미우,", CM833.6A147ㅅKㅈv.8
2024-11-07 17:34:27,2024-11-14,일반,2024-11-08 17:41:18,0,전기전자공학과,학생,퇴직(졸업),,EM071509,심야식당  .6 ,Abe Yaro,"미우,", CM833.6A147ㅅKㅈv.6
2024-11-07 17:34:42,2024-11-14,일반,2024-11-15 11:12:47,1,전기전자공학과,학생,재직(학),,EM047715,"삼국지 12 ,조조와 여포",허웅,"한국뉴턴 ,", CM823.5허67ㅅv.12
2024-11-07 17:34:43,2024-11-14,일반,2024-11-15 11:12:44,1,전기전자공학과,학생,재직(학),,EM047716,"삼국지 13 ,패권의 향방",허웅,"한국뉴턴 ,", CM823.5허67ㅅv.13
2024-11-07 17:34:43,2024-11-14,일반,2024-11-15 11:12:46,1,전기전자공학과,학생,재직(학),,EM047718,"삼국지 15 ,소패왕 손책",허웅,"한국뉴턴 ,", CM823.5허67ㅅv.15
2024-11-07 17:34:43,2024-11-14,일반,2024-11-15 11:12:50,1,전기전자공학과,학생,재직(학),,EM047717,"삼국지 14 ,서주 쟁탈전",허웅,"한국뉴턴 ,", CM823.5허67ㅅv.14
2024-11-07 17:34:44,2024-11-14,일반,2024-11-15 11:12:49,1,전기전자공학과,학생,재직(학),,EM047714,"삼국지 11 ,조조의 부각",허웅,"한국뉴턴 ,", CM823.5허67ㅅv.11
2024-11-08 10:45:49,2024-11-15,일반,2024-11-11 12:06:30,0,기계공학과,학생,퇴직(졸업),,EM079204,한 번은 독해져라 :흔들리는 당신을 위한 김진애 박사의 인생 10강  ,"김진애,","다산북스,", 325.211김79ㅎ
